"method","p","graph","icov","n","log.recall.min","log.recall.max","log.aupr","clr.recall.min","clr.recall.max","clr.aupr"
"glasso","64","band","pos","128",0.0952380952380952,1,0.666992415909059,0.142857142857143,1,0.717560739596756
"glasso","64","band","pos","128",0.158730158730159,1,0.737783839536752,0.142857142857143,1,0.748625960388564
"glasso","64","band","pos","128",0.142857142857143,1,0.805672800816698,0.158730158730159,1,0.851671425470823
"glasso","64","band","pos","128",0.0793650793650794,0.984126984126984,0.618640224485807,0.158730158730159,1,0.681180468129726
"glasso","64","band","pos","128",0.126984126984127,1,0.785530626622314,0.0952380952380952,1,0.808304527106996
"glasso","64","band","pos","128",0.158730158730159,1,0.756648043321677,0.126984126984127,1,0.799810610715948
"glasso","64","band","pos","128",0.0952380952380952,1,0.728068009901012,0.0793650793650794,1,0.726893421251384
"glasso","64","band","pos","128",0.111111111111111,1,0.804709824344232,0.0634920634920635,1,0.86501652666051
"glasso","64","band","pos","128",0.0634920634920635,1,0.823202600482556,0.0793650793650794,0.984126984126984,0.850168300923454
"glasso","64","band","pos","128",0.126984126984127,0.984126984126984,0.851339321202232,0.0476190476190476,1,0.879964869553463
"glasso","64","band","pos","128",0.142857142857143,1,0.840749387254292,0.0952380952380952,1,0.876626993150279
"glasso","64","band","pos","128",0.0793650793650794,1,0.740813268929946,0.0793650793650794,1,0.787078419380596
"glasso","64","band","pos","256",0.222222222222222,1,0.984221603493841,0.158730158730159,1,0.98631735165693
"glasso","64","band","pos","256",0.0158730158730159,1,0.968021886762857,0.0317460317460317,1,0.985147213320361
"glasso","64","band","pos","256",0.206349206349206,1,0.949374901668416,0.19047619047619,1,0.962207507076722
"glasso","64","band","pos","256",0.174603174603175,1,0.976829225502476,0.158730158730159,1,0.984097687309204
"glasso","64","band","pos","256",0.222222222222222,1,0.948176620989121,0.158730158730159,1,0.962288942756039
"glasso","64","band","pos","256",0.0793650793650794,1,0.965406890250769,0.111111111111111,1,0.970174196339929
"glasso","64","band","pos","256",0.111111111111111,1,0.933902265045616,0.206349206349206,1,0.95137378455177
"glasso","64","band","pos","256",0.174603174603175,1,0.964944102094405,0.222222222222222,1,0.965631228524677
"glasso","64","band","pos","256",0.126984126984127,1,0.984856821881376,0.206349206349206,1,0.992143069348952
"glasso","64","band","pos","256",0.126984126984127,1,0.954752036072914,0.126984126984127,1,0.97199130605849
"glasso","64","band","pos","256",0.0952380952380952,1,0.946812760431808,0.0952380952380952,1,0.972821046591538
"glasso","64","band","pos","256",0.111111111111111,1,0.966124552559812,0.142857142857143,1,0.978061523657149
"glasso","64","band","pos","256",0.0158730158730159,1,0.967238653546089,0.0634920634920635,1,0.976378738324046
"glasso","64","band","pos","256",0.0793650793650794,1,0.950126747973338,0.0634920634920635,1,0.96508347181176
"glasso","64","band","pos","256",0.174603174603175,1,0.975558716165191,0.19047619047619,1,0.982399162316442
"glasso","64","band","pos","256",0.158730158730159,1,0.926556644413787,0.111111111111111,1,0.959511312228722
"glasso","64","band","pos","256",0.111111111111111,1,0.96581847554124,0.19047619047619,1,0.972094604117422
"glasso","64","band","pos","256",0.0793650793650794,1,0.95152063775788,0.0476190476190476,1,0.967112765790799
"glasso","64","band","pos","256",0.0476190476190476,1,0.979568734494843,0.0317460317460317,1,0.991398528469053
"glasso","64","band","pos","256",0.111111111111111,1,0.928291282340908,0.126984126984127,1,0.946513922209052
"glasso","64","band","pos","512",0.0952380952380952,1,0.997228659018676,0.0634920634920635,1,0.998347772157296
"glasso","64","band","pos","512",0.0952380952380952,1,0.991126129799917,0.111111111111111,1,0.998958333333333
"glasso","64","band","pos","512",0.0158730158730159,1,1,0.126984126984127,1,1
"glasso","64","band","pos","512",0.142857142857143,1,0.99963924963925,0.142857142857143,1,1
"glasso","64","band","pos","512",0.238095238095238,1,0.998994157848324,0.174603174603175,1,0.999875992063492
"glasso","64","band","pos","512",0.222222222222222,1,1,0.0158730158730159,1,1
"glasso","64","band","pos","512",0.0158730158730159,1,1,0.158730158730159,1,1
"glasso","64","band","pos","512",0.126984126984127,1,1,0.126984126984127,1,1
"glasso","64","band","pos","512",0.0634920634920635,1,0.998004062736206,0.0317460317460317,1,0.999080372889897
"glasso","64","band","pos","512",0.126984126984127,1,0.999875992063492,0.126984126984127,1,1
"glasso","64","band","pos","512",0.126984126984127,1,0.999875992063492,0.126984126984127,1,0.99963924963925
"glasso","64","band","pos","512",0.0158730158730159,1,0.9997557997558,0.238095238095238,1,0.999875992063492
"glasso","64","band","pos","512",0.158730158730159,1,1,0.126984126984127,1,1
"glasso","64","band","pos","512",0.142857142857143,1,1,0.174603174603175,1,1
"glasso","64","band","pos","512",0.222222222222222,1,0.998256015369111,0.0158730158730159,1,0.998958333333333
"glasso","64","band","pos","512",0.126984126984127,1,1,0.142857142857143,1,1
"glasso","64","band","pos","512",0.206349206349206,1,0.996245552818829,0.238095238095238,1,0.999627976190476
"glasso","64","band","pos","512",0.111111111111111,1,0.999526178630656,0.111111111111111,1,0.99963924963925
"glasso","64","band","pos","512",0.142857142857143,1,0.99913534437344,0.126984126984127,1,1
"glasso","64","band","pos","512",0.26984126984127,1,1,0.0158730158730159,1,1
"glasso","64","cluster","neg","32",0.158730158730159,0.904761904761905,0.385849787138597,0.142857142857143,0.873015873015873,0.293575328216559
"glasso","64","cluster","neg","32",0.111111111111111,0.857142857142857,0.295583181699483,0.0952380952380952,0.904761904761905,0.246103741206223
"glasso","64","cluster","neg","32",0.0793650793650794,0.952380952380952,0.432687908604645,0.0476190476190476,0.904761904761905,0.268160916353677
"glasso","64","cluster","neg","32",0.0476190476190476,0.904761904761905,0.260559793266562,0.0317460317460317,0.857142857142857,0.175509550353191
"glasso","64","cluster","neg","32",0.0476190476190476,0.825396825396825,0.252179139471857,0.0634920634920635,0.841269841269841,0.169382452299714
"glasso","64","cluster","neg","32",0.0634920634920635,0.936507936507937,0.462118645742911,0.0793650793650794,0.904761904761905,0.330372372853009
"glasso","64","cluster","neg","32",0.0476190476190476,0.904761904761905,0.291109725398558,0.0476190476190476,0.873015873015873,0.195355629637886
"glasso","64","cluster","neg","32",0.0476190476190476,0.920634920634921,0.307689827361311,0.0317460317460317,0.888888888888889,0.203854420790562
"glasso","64","cluster","neg","32",0.0634920634920635,0.888888888888889,0.28286800340687,0.0476190476190476,0.857142857142857,0.220988429652242
"glasso","64","cluster","neg","32",0.0476190476190476,0.936507936507937,0.297433946720653,0.0158730158730159,0.888888888888889,0.165721224702724
"glasso","64","cluster","neg","32",0.111111111111111,0.936507936507937,0.331230008208286,0.0793650793650794,0.888888888888889,0.215548202544769
"glasso","64","cluster","neg","32",0.0476190476190476,0.984126984126984,0.352191709446682,0.0634920634920635,0.952380952380952,0.250794780195072
"glasso","64","cluster","neg","32",0.0317460317460317,0.904761904761905,0.286600405423791,0.0158730158730159,0.873015873015873,0.178307104255367
"glasso","64","cluster","neg","32",0.0634920634920635,0.904761904761905,0.207539483400242,0,0.873015873015873,0.134514183121312
"glasso","64","cluster","neg","32",0.142857142857143,0.920634920634921,0.351122995833133,0.142857142857143,0.873015873015873,0.298624628368974
"glasso","64","cluster","neg","32",0.0476190476190476,0.936507936507937,0.315787962979177,0.0476190476190476,0.920634920634921,0.197208060335295
"glasso","64","cluster","neg","32",0.0317460317460317,0.857142857142857,0.194638827248759,0.0634920634920635,0.873015873015873,0.144267742949781
"glasso","64","cluster","neg","32",0.0476190476190476,0.841269841269841,0.274671808004132,0.0476190476190476,0.825396825396825,0.221195840827734
"glasso","64","cluster","neg","32",0.126984126984127,0.920634920634921,0.374974796017564,0.111111111111111,0.873015873015873,0.227387967147427
"glasso","64","cluster","neg","32",0.0476190476190476,0.904761904761905,0.253713411899076,0.0476190476190476,0.825396825396825,0.182695534298268
"glasso","64","cluster","neg","64",0.0476190476190476,0.984126984126984,0.569060835267546,0.0317460317460317,0.984126984126984,0.474164890291844
"glasso","64","cluster","neg","64",0.0952380952380952,0.936507936507937,0.629580033553244,0.0952380952380952,0.952380952380952,0.554103840826706
"glasso","64","cluster","neg","64",0.0952380952380952,1,0.599239177702837,0.0793650793650794,1,0.469092248982849
"glasso","64","cluster","neg","64",0.0476190476190476,0.968253968253968,0.637132924241434,0.0476190476190476,0.984126984126984,0.445076225688167
"glasso","64","cluster","neg","64",0.0952380952380952,0.984126984126984,0.678654075999409,0.0634920634920635,0.968253968253968,0.595884481691436
"glasso","64","cluster","neg","64",0.0952380952380952,0.968253968253968,0.544900454105805,0.0793650793650794,0.984126984126984,0.430306677276236
"glasso","64","cluster","neg","64",0.238095238095238,0.984126984126984,0.636752026379394,0.19047619047619,0.984126984126984,0.445080554489496
"glasso","64","cluster","neg","64",0.126984126984127,1,0.606458422527263,0.111111111111111,0.968253968253968,0.472266363423836
"glasso","64","cluster","neg","64",0.158730158730159,0.984126984126984,0.629190201449489,0.174603174603175,0.968253968253968,0.478057593042251
"glasso","64","cluster","neg","64",0.0158730158730159,0.984126984126984,0.588790196610222,0.0158730158730159,0.952380952380952,0.477866233761834
"glasso","64","cluster","neg","64",0.0793650793650794,0.984126984126984,0.59920790289286,0.0952380952380952,0.952380952380952,0.470418440008314
"glasso","64","cluster","neg","64",0.111111111111111,1,0.636462650416929,0.0952380952380952,1,0.558454020093879
"glasso","64","cluster","neg","64",0.0476190476190476,0.984126984126984,0.563967005956586,0.0476190476190476,1,0.46284728939728
"glasso","64","cluster","neg","64",0.142857142857143,0.968253968253968,0.644301984161968,0.126984126984127,0.984126984126984,0.526043043047573
"glasso","64","cluster","neg","64",0.111111111111111,0.952380952380952,0.642287940477247,0.126984126984127,0.920634920634921,0.55452040003803
"glasso","64","cluster","neg","64",0.111111111111111,1,0.619276399190382,0.111111111111111,0.984126984126984,0.511312123458505
"glasso","64","cluster","neg","64",0.174603174603175,0.968253968253968,0.548524383234756,0.158730158730159,0.968253968253968,0.44639618350199
"glasso","64","cluster","neg","64",0.0952380952380952,1,0.648340877089584,0.0793650793650794,0.968253968253968,0.541839451926979
"glasso","64","cluster","neg","64",0.126984126984127,0.984126984126984,0.646000162795161,0.126984126984127,0.968253968253968,0.552595541453536
"glasso","64","cluster","neg","64",0.0952380952380952,0.968253968253968,0.585288108313248,0.111111111111111,1,0.534761391542401
"glasso","64","cluster","neg","128",0.0634920634920635,1,0.858461041972966,0.0634920634920635,0.984126984126984,0.832685158630493
"glasso","64","cluster","neg","128",0.126984126984127,1,0.837594885184426,0.0952380952380952,1,0.771889524864518
"glasso","64","cluster","neg","128",0.142857142857143,1,0.841392302786088,0.126984126984127,1,0.738705051056086
"glasso","64","cluster","neg","128",0.0952380952380952,1,0.780160830526756,0.0476190476190476,1,0.714595257066183
"glasso","64","cluster","neg","128",0.0793650793650794,1,0.794454750939868,0.0634920634920635,1,0.717363558425261
"glasso","64","cluster","neg","128",0.0634920634920635,1,0.898052742777485,0.0476190476190476,1,0.867021249735928
"glasso","64","cluster","neg","128",0.0952380952380952,1,0.823440272912314,0.0476190476190476,1,0.745816597003781
"glasso","64","cluster","neg","128",0.111111111111111,1,0.849372068974359,0.0952380952380952,1,0.807539671183719
"glasso","64","cluster","neg","128",0.0634920634920635,1,0.844457563745229,0.0793650793650794,1,0.805508016055294
"glasso","64","cluster","neg","128",0.0317460317460317,1,0.837545464273954,0.0317460317460317,1,0.714229677625813
"glasso","64","cluster","neg","128",0.142857142857143,1,0.79072249300876,0.111111111111111,1,0.747133834764181
"glasso","64","cluster","neg","128",0.111111111111111,1,0.866984901151822,0.0952380952380952,1,0.8130314891359
"glasso","64","cluster","neg","128",0.111111111111111,1,0.849131190526301,0.0793650793650794,0.984126984126984,0.742806220585577
"glasso","64","cluster","neg","128",0.0634920634920635,1,0.853928837099425,0.0634920634920635,1,0.839575481906096
"glasso","64","cluster","neg","128",0.126984126984127,1,0.897961433112055,0.142857142857143,0.984126984126984,0.822241276516459
"glasso","64","cluster","neg","128",0.0476190476190476,1,0.809536727029843,0.0634920634920635,1,0.761218430729501
"glasso","64","cluster","neg","128",0.0317460317460317,1,0.778079609266993,0.0317460317460317,0.984126984126984,0.716234635166511
"glasso","64","cluster","neg","128",0.0317460317460317,1,0.82814047115797,0.0317460317460317,1,0.729504028781341
"glasso","64","cluster","neg","128",0.126984126984127,1,0.894305949815035,0.0476190476190476,1,0.785166723313362
"glasso","64","cluster","neg","128",0.0158730158730159,1,0.794495444937326,0.0158730158730159,1,0.706048486934849
"glasso","64","cluster","neg","256",0.111111111111111,1,0.934873987055298,0.0952380952380952,1,0.937286714019387
"glasso","64","cluster","neg","256",0.142857142857143,1,0.928268786173198,0.142857142857143,1,0.912378191446763
"glasso","64","cluster","neg","256",0.142857142857143,1,0.933732439025201,0.126984126984127,1,0.927279269778615
"glasso","64","cluster","neg","256",0.0634920634920635,1,0.935645714363709,0.0634920634920635,1,0.930810066363316
"glasso","64","cluster","neg","256",0.0793650793650794,1,0.929473537599779,0.0793650793650794,1,0.904773023238692
"glasso","64","cluster","neg","256",0.222222222222222,1,0.910699224114337,0.174603174603175,1,0.919583192543178
"glasso","64","cluster","neg","256",0.0952380952380952,1,0.947514043387284,0.0317460317460317,1,0.955221537091997
"glasso","64","cluster","neg","256",0.158730158730159,1,0.921191450792751,0.142857142857143,1,0.915571374601147
"glasso","64","cluster","neg","256",0.19047619047619,1,0.935916191803074,0.206349206349206,1,0.934700583041931
"glasso","64","cluster","neg","256",0.0634920634920635,1,0.892620561465525,0.0634920634920635,1,0.873874177588607
"glasso","64","cluster","neg","256",0.0952380952380952,1,0.894515827716698,0.0952380952380952,1,0.890289399574204
"glasso","64","cluster","neg","256",0.142857142857143,1,0.934868948247853,0.126984126984127,1,0.930826765927579
"glasso","64","cluster","neg","256",0.0952380952380952,1,0.947712588582395,0.0952380952380952,1,0.945756942383064
"glasso","64","cluster","neg","256",0.0793650793650794,1,0.930074836673794,0.0793650793650794,1,0.914624619451248
